"来源文件","代码中引用表"
"sale.pbl/nvo_saleservice.sru","nvo_base"
"base_attrib.pbl/nvo_appsettingattrib.sru","nvo_baseattrib"
"base_attrib.pbl/nvo_colorattrib.sru","nvo_baseattrib"
"base_attrib.pbl/nvo_dberrorattrib.sru","nvo_baseattrib"
"base_attrib.pbl/nvo_dirattrib.sru","nvo_baseattrib"
"base_attrib.pbl/nvo_dwobjectattrib.sru","nvo_baseattrib"
"base_attrib.pbl/nvo_dwsortattrib.sru","nvo_baseattrib"
"base_attrib.pbl/nvo_dwsrv_dropdownsearchattrib.sru","nvo_baseattrib"
"base_attrib.pbl/nvo_editdataattrib.sru","nvo_baseattrib"
"base_attrib.pbl/nvo_findattrib.sru","nvo_baseattrib"
"base_attrib.pbl/nvo_logonattrib.sru","nvo_baseattrib"
"base_attrib.pbl/nvo_pagesetupattrib.sru","nvo_baseattrib"
"base_attrib.pbl/nvo_resizeattrib.sru","nvo_baseattrib"
"base_attrib.pbl/nvo_returnattrib.sru","nvo_baseattrib"
"base_attrib.pbl/nvo_selectdataattrib.sru","nvo_baseattrib"
"base_attrib.pbl/nvo_setstringattrib.sru","nvo_baseattrib"
"base_attrib.pbl/nvo_tvsrvattrib.sru","nvo_baseattrib"
"base_cust.pbl/nvo_cust_editdataattrib.sru","nvo_baseattrib"
"base_cust.pbl/nvo_modifyattrib.sru","nvo_baseattrib"
"base_cust.pbl/nvo_newitemattrib.sru","nvo_baseattrib"
"base_dwsrv.pbl/nvo_dwsrv_dropdownsearch.sru","nvo_dwsrv"
"base_dwsrv.pbl/nvo_dwsrv_find.sru","nvo_dwsrv"
"base_dwsrv.pbl/nvo_dwsrv_reqcolumn.sru","nvo_dwsrv"
"base_dwsrv.pbl/nvo_dwsrv_rowselection.sru","nvo_dwsrv"
"base_dwsrv.pbl/nvo_dwsrv_sort.sru","nvo_dwsrv"
"base_dwsrv.pbl/nvo_dwsrv_style.sru","nvo_dwsrv"
"base_srv.pbl/nvo_filesrv_unicode.sru","nvo_filesrv"
"base_srv.pbl/nvo_filesrv_win32.sru","nvo_filesrv"
"app_objects.pbl/nvo_app_selectdata.sru","nvo_selectdata"
"base_objects.pbl/u_oc.sru","olecontrol"
"lsgldata.pbl/u_jy_scb_jsl_yxgs_rjmx.sru","PARAMS"
"lsgldata.pbl/u_jy_scb_jsl_yxgs.sru","PARAMS"
"lsgldata.pbl/u_jy_ssb_jsl_qy.sru","PARAMS"
"lsgldata.pbl/u_jy_ssb_jsl_yxgs.sru","PARAMS"
"base_objects.pbl/u_p.sru","picture"
"kq.pbl/w_print_preview.srw","picture"
"base_objects.pbl/u_pb.sru","picturebutton"
"base_objects.pbl/u_phl.sru","picturehyperlink"
"base_objects.pbl/u_plb.sru","picturelistbox"
"report.pbl/d_xs_openrep.srd","plan_biz_v"
"itsm.pbl/u_itsm_open.sru","PLAN_CUST"
"itsm.pbl/u_itsm_renovate.sru","PLAN_CUST"
"itsm.pbl/w_r_itsm_d2d.srw","PLAN_CUST"
"itsm02.pbl/u_itsm_device_change.sru","PLAN_CUST"
"new_deposit.pbl/d_plan_cust_edit_n.srd","PLAN_CUST"
"new_deposit.pbl/d_serve_list_ed1.srd","PLAN_CUST"
"new_deposit.pbl/d_trans_in_l_open_ed1.srd","PLAN_CUST"
"new_deposit.pbl/d_trans_in_l_open_ed2.srd","PLAN_CUST"
"new_deposit.pbl/u_plan_befor_new.sru","PLAN_CUST"
"new_deposit.pbl/u_plan_report.sru","plan_cust"
"new_deposit.pbl/w_plan_cust_befor_new.srw","PLAN_CUST"
"sale.pbl/d_plan_cust_edit.srd","PLAN_CUST"
"sale.pbl/d_plan_cust_history.srd","PLAN_CUST"
"sale.pbl/d_plan_cust_info_old.srd","PLAN_CUST"
"sale.pbl/d_plan_cust_info.srd","PLAN_CUST"
"sale.pbl/d_plan_cust_list.srd","PLAN_CUST"
"sale.pbl/d_plan_imple_edit.srd","PLAN_CUST"
"sale.pbl/d_plan_imple_excel.srd","PLAN_CUST"
"sale.pbl/d_plan_imple_info.srd","PLAN_CUST"
"sale.pbl/d_plan_imple_list.srd","PLAN_CUST"
"sale.pbl/d_plan_print.srd","PLAN_CUST"
"sale.pbl/d_plan_serve_list.srd","PLAN_CUST"
"sale.pbl/d_plancust_check.srd","PLAN_CUST"
"sale.pbl/d_serve_cust_info.srd","PLAN_CUST"
"sale.pbl/d_serve_list.srd","PLAN_CUST"
"sale.pbl/d_serve_plan_edit.srd","PLAN_CUST"
"sale.pbl/u_serve_plan.sru","PLAN_CUST"
"sale.pbl/w_serve_plan.srw","plan_cust"
"trans.pbl/d_trans_in_l_open.srd","PLAN_CUST"
"new_deposit.pbl/d_serve_list_ed1.srd","plan_serve"
"new_deposit.pbl/ddw_planserve_c.srd","plan_serve"
"new_deposit.pbl/u_asset_report.sru","PLAN_SERVE"
"new_deposit.pbl/u_deposit_confrim.sru","PLAN_SERVE"
"new_deposit.pbl/u_plan_befor_new.sru","PLAN_SERVE"
"new_deposit.pbl/w_plan_cust_befor_new.srw","PLAN_SERVE"
"sale.pbl/d_plan_imple_excel.srd","PLAN_SERVE"
"sale.pbl/d_plan_imple_list.srd","PLAN_SERVE"
"sale.pbl/d_plan_serve_info.srd","plan_serve"
"sale.pbl/d_serve_cust_info.srd","PLAN_SERVE"
"sale.pbl/d_serve_plan_edit.srd","PLAN_SERVE"
"sale.pbl/u_plan_befor.sru","plan_serve"
"sale.pbl/u_plan_imple.sru","PLAN_SERVE"
"sale.pbl/u_plancust_check.sru","plan_serve"
"sale.pbl/u_serve_cust.sru","plan_serve"
"sale.pbl/u_serve_imple.sru","plan_serve"
"sale.pbl/u_serve_plan.sru","PLAN_SERVE"
"sale.pbl/w_plan_cust_befor.srw","PLAN_SERVE"
"base_objects.pbl/u_rb.sru","radiobutton"
"kq.pbl/w_print_preview.srw","radiobutton"
"lsgldata.pbl/u_jy_scb_jsl_yxgs_rjmx.sru","radiobutton"
"lsgldata.pbl/u_jy_scb_jsl_yxgs.sru","radiobutton"
"lsgldata.pbl/u_jy_scb_mdjy_dl.sru","radiobutton"
"lsgldata.pbl/u_jy_scb_mdjy_dldate.sru","radiobutton"
"lsgldata.pbl/u_jy_scb_mdjy_item.sru","radiobutton"
"lsgldata.pbl/u_jy_scb_mdjy_rjmx.sru","radiobutton"
"lsgldata.pbl/u_jy_scb_mdjy.sru","radiobutton"
"lsgldata.pbl/u_jy_scb_mdsc.sru","radiobutton"
"lsgldata.pbl/u_jy_scb_sjjy.sru","radiobutton"
"lsgldata.pbl/u_jy_ssb_jsl_qy.sru","radiobutton"
"lsgldata.pbl/u_jy_ssb_jsl_yxgs.sru","radiobutton"
"new_deposit.pbl/w_trans_in_ywfk.srw","radiobutton"
"report.pbl/u_mm_cust_modify.sru","radiobutton"
"report.pbl/u_mm_cust_useflg_modify.sru","radiobutton"
"report.pbl/w_r_bom_add.srw","radiobutton"
"wh_syc.pbl/w_wh_additem_prdpop_ol.srw","radiobutton"
"wh_syc.pbl/w_wh_additem_whin.srw","radiobutton"
"wh.pbl/w_wh_additem_prdpop_sc.srw","radiobutton"
"wh.pbl/w_wh_additem_prdpop.srw","radiobutton"
"base_cust.pbl/w_customers_editdata.srw","secmemb"
"sale.pbl/d_server_call_edit.srd","server_call"
"sale.pbl/d_server_call_history.srd","server_call"
"sale.pbl/d_server_call_list.srd","server_call"
"appraisal.pbl/u_app_audit.sru","singlelineedit"
"appraisal.pbl/u_app_manage.sru","singlelineedit"
"base_cust.pbl/u_mm_bom_list.sru","singlelineedit"
"base_cust.pbl/w_adress_find.srw","singlelineedit"
"base_cust.pbl/w_customers_find.srw","singlelineedit"
"base_cust.pbl/w_supplier_find.srw","singlelineedit"
"base_objects.pbl/u_sle.sru","singlelineedit"
"itsm02.pbl/u_itsm_maintenance_plan.sru","singlelineedit"
"itsm02.pbl/u_itsm_rep_maintenance_daily_ym.sru","singlelineedit"
"itsm02.pbl/w_r_ex_gh.srw","singlelineedit"
"kq.pbl/w_kq_newinfo.srw","singlelineedit"
"kq.pbl/w_print_preview.srw","singlelineedit"
"lsgldata.pbl/u_jy_ssb_customer.sru","singlelineedit"
"lsgldata.pbl/w_customers_find_jy.srw","singlelineedit"
"lsgldata.pbl/w_r_poschange.srw","singlelineedit"
"new_deposit.pbl/u_asset_report.sru","singlelineedit"
"new_deposit.pbl/u_mm_bom_search_ed1.sru","singlelineedit"
"new_deposit.pbl/u_plan_report.sru","singlelineedit"
"new_deposit.pbl/u_tmm22_contract_month.sru","singlelineedit"
"new_deposit.pbl/u_trans_in_ed1.sru","singlelineedit"
"new_deposit.pbl/u_trans_in_ywhk_ed1.sru","singlelineedit"
"new_deposit.pbl/w_plan_cust_befor_new.srw","singlelineedit"
"price.pbl/w_r_mm_label_change.srw","singlelineedit"
"report.pbl/u_assets_error.sru","singlelineedit"
"report.pbl/u_biz_account_rep.sru","singlelineedit"
"report.pbl/u_custinfo_rep.sru","singlelineedit"
"report.pbl/u_eid_tract.sru","singlelineedit"
"report.pbl/u_item_stock_report.sru","singlelineedit"
"report.pbl/u_item_stock.sru","singlelineedit"
"report.pbl/u_mm_bom_change.sru","singlelineedit"
"report.pbl/u_mm_bom_search.sru","singlelineedit"
"report.pbl/u_mm_cust_modify.sru","singlelineedit"
"report.pbl/u_mm_cust_useflg_modify.sru","singlelineedit"
"report.pbl/u_mm_item_eidlist_modify.sru","singlelineedit"
"report.pbl/u_mm_item_eidlist.sru","singlelineedit"
"report.pbl/u_pc_history_d.sru","singlelineedit"
"report.pbl/u_pc_history.sru","singlelineedit"
"report.pbl/u_pos_lsgldate_rep.sru","singlelineedit"
"report.pbl/u_sc_report_d.sru","singlelineedit"
"report.pbl/u_sl_status.sru","singlelineedit"
"report.pbl/u_unitpos_cust_rep.sru","singlelineedit"
"report.pbl/u_wh_dayitemqty.sru","singlelineedit"
"report.pbl/u_wh_error.sru","singlelineedit"
"report.pbl/u_wh_historykc.sru","singlelineedit"
"report.pbl/u_wh_itemtiv.sru","singlelineedit"
"report.pbl/u_xs_openlist.sru","singlelineedit"
"report.pbl/u_xs_openrep.sru","singlelineedit"
"report.pbl/w_r_bom_add.srw","singlelineedit"
"sale.pbl/w_plan_cust_befor.srw","singlelineedit"
"sale.pbl/w_r_ex_bill.srw","singlelineedit"
"trans.pbl/u_trans_in_ywhk.sru","singlelineedit"
"trans.pbl/u_trans_in.sru","singlelineedit"
"wh_syc.pbl/w_wh_additem_prdpop_ol.srw","singlelineedit"
"wh_syc.pbl/w_wh_additem_whin.srw","singlelineedit"
"wh.pbl/u_wh_servicein_infy.sru","singlelineedit"
"wh.pbl/w_wh_additem_prdpop_sc.srw","singlelineedit"
"wh.pbl/w_wh_additem_prdpop.srw","singlelineedit"
"wh.pbl/w_wh_scout_pop.srw","singlelineedit"
"app_objects.pbl/nvo_app_selectdata.sru","sm_in_open_result"
"itsm02.pbl/u_itsm_free_replace.sru","sm_in_open_result"
"itsm02.pbl/u_itsm_pos_r_eid_update.sru","SM_IN_OPEN_RESULT"
"itsm02.pbl/u_itsm_store_close.sru","sm_in_open_result"
"new_deposit.pbl/d_trans_in_l_open_ed1.srd","sm_in_open_result"
"new_deposit.pbl/d_trans_in_l_open_ed2.srd","sm_in_open_result"
"new_deposit.pbl/u_trans_in_ed1.sru","sm_in_open_result"
"new_deposit.pbl/u_trans_in_ywhk_ed1.sru","sm_in_open_result"
"report.pbl/w_r_assets_err.srw","SM_IN_OPEN_RESULT"
"report.pbl/w_r_bom_change_list.srw","SM_IN_OPEN_RESULT"
"trans.pbl/d_trans_in_l_open.srd","sm_in_open_result"
"trans.pbl/u_trans_in_error_change.sru","sm_in_open_result"
"trans.pbl/u_trans_in_error.sru","sm_in_open_result"
"trans.pbl/u_trans_in_ywhk.sru","sm_in_open_result"
"trans.pbl/u_trans_in.sru","sm_in_open_result"
"trans.pbl/w_r_trans_in.srw","SM_IN_OPEN_RESULT"
"itsm.pbl/w_r_itsm_accessup.srw","sm_in_part_change"
"lsgldata.pbl/d_wt_poschange_edit.srd","sm_in_part_change"
"new_deposit.pbl/u_trans_in_ed1.sru","sm_in_part_change"
"new_deposit.pbl/u_trans_in_ywhk_ed1.sru","sm_in_part_change"
"report.pbl/d_item_stock.srd","SM_IN_PART_CHANGE"
"report.pbl/d_mm_item_eidlist.srd","SM_IN_PART_CHANGE"
"report.pbl/w_r_assets_err.srw","sm_in_part_change"
"report.pbl/w_r_bom_change_list.srw","sm_in_part_change"
"trans.pbl/d_trans_in_l_item_rep.srd","SM_IN_PART_CHANGE"
"trans.pbl/u_trans_in_error_change.sru","sm_in_part_change"
"trans.pbl/u_trans_in_error.sru","sm_in_part_change"
"trans.pbl/u_trans_in_ywhk.sru","sm_in_part_change"
"trans.pbl/u_trans_in.sru","sm_in_part_change"
"trans.pbl/w_r_trans_in.srw","sm_in_part_change"
"wh.pbl/d_wh_whin_m.srd","sm_in_part_change"
"base_objects.pbl/n_tr.sru","SQLDA"
"app_main.pbl/u_startpage_bak.sru","statictext"
"app_system.pbl/w_r_mc_password.srw","statictext"
"appraisal.pbl/u_app_audit.sru","statictext"
"appraisal.pbl/u_app_manage.sru","statictext"
"base_cust.pbl/u_mm_bom_list.sru","statictext"
"base_cust.pbl/w_adress_find.srw","statictext"
"base_cust.pbl/w_customers_find.srw","statictext"
"base_cust.pbl/w_supplier_find.srw","statictext"
"base_objects.pbl/u_st.sru","statictext"
"base_srv.pbl/w_p_wait.srw","statictext"
"dw2xls.pbl/w_tipsabc.srw","statictext"
"itsm.pbl/u_itsm_archive.sru","statictext"
"itsm.pbl/u_itsm_exception.sru","statictext"
"itsm.pbl/u_itsm_noclose.sru","statictext"
"itsm.pbl/u_itsm_open.sru","statictext"
"itsm.pbl/u_itsm_rcwh_h.sru","statictext"
"itsm.pbl/u_itsm_rcwh_ve.sru","statictext"
"itsm.pbl/u_itsm_renovate.sru","statictext"
"itsm.pbl/u_itsm_rep_archive.sru","statictext"
"itsm.pbl/u_itsm_rep_comrate.sru","statictext"
"itsm.pbl/u_itsm_rep_hztj.sru","statictext"
"itsm.pbl/u_itsm_rep_khhz.sru","statictext"
"itsm.pbl/u_itsm_rep_maintenanceday.sru","statictext"
"itsm.pbl/u_itsm_rep_mday_myd.sru","statictext"
"itsm.pbl/u_itsm_rep_noclose.sru","statictext"
"itsm.pbl/u_itsm_rep_opchfr.sru","statictext"
"itsm.pbl/u_itsm_rep_sptj.sru","statictext"
"itsm.pbl/w_cancel_messagebox.srw","statictext"
"itsm.pbl/w_itsm_custinfo.srw","statictext"
"itsm02.pbl/u_ex_gh.sru","statictext"
"itsm02.pbl/u_itsm_device_change.sru","statictext"
"itsm02.pbl/u_itsm_free_replace.sru","statictext"
"itsm02.pbl/u_itsm_liability_group.sru","statictext"
"itsm02.pbl/u_itsm_liability_sum.sru","statictext"
"itsm02.pbl/u_itsm_liability.sru","statictext"
"itsm02.pbl/u_itsm_maintenance_daily_yc.sru","statictext"
"itsm02.pbl/u_itsm_maintenance_daily.sru","statictext"
"itsm02.pbl/u_itsm_maintenance_plan.sru","statictext"
"itsm02.pbl/u_itsm_pos_r_eid_update.sru","statictext"
"itsm02.pbl/u_itsm_rep_accessories_update.sru","statictext"
"itsm02.pbl/u_itsm_rep_cust_info.sru","statictext"
"itsm02.pbl/u_itsm_rep_dispatch.sru","statictext"
"itsm02.pbl/u_itsm_rep_liability.sru","statictext"
"itsm02.pbl/u_itsm_rep_maintenance_daily_m.sru","statictext"
"itsm02.pbl/u_itsm_rep_maintenance_daily_ym.sru","statictext"
"itsm02.pbl/u_itsm_rep_maintenance_daily.sru","statictext"
"itsm02.pbl/u_itsm_store_close.sru","statictext"
"itsm02.pbl/w_r_ex_gh.srw","statictext"
"itsm02.pbl/w_r_itsm_view_1.srw","statictext"
"itsm02.pbl/w_r_itsm_view.srw","statictext"
"kq.pbl/u_itsm_rep_zqx.sru","statictext"
"kq.pbl/u_itsm_wzx.sru","statictext"
"kq.pbl/u_kq_imp.sru","statictext"
"kq.pbl/u_kq_rep_tj.sru","statictext"
"kq.pbl/u_pf_list.sru","statictext"
"kq.pbl/w_kq_newinfo.srw","statictext"
"kq.pbl/w_print_preview.srw","statictext"
"lsgldata.pbl/u_ac_fpsk.sru","statictext"
"lsgldata.pbl/u_ht_htgl_query.sru","statictext"
"lsgldata.pbl/u_ht_htgl.sru","statictext"
"lsgldata.pbl/u_itsm_rep_cust_smq.sru","statictext"
"lsgldata.pbl/u_itsm_rep_custeqp_info.sru","statictext"
"lsgldata.pbl/u_jy_scb_jsl_yxgs_rjmx.sru","statictext"
"lsgldata.pbl/u_jy_scb_jsl_yxgs.sru","statictext"
"lsgldata.pbl/u_jy_scb_mdjy_dl.sru","statictext"
"lsgldata.pbl/u_jy_scb_mdjy_dldate.sru","statictext"
"lsgldata.pbl/u_jy_scb_mdjy_item.sru","statictext"
"lsgldata.pbl/u_jy_scb_mdjy_rjmx.sru","statictext"
"lsgldata.pbl/u_jy_scb_mdjy.sru","statictext"
"lsgldata.pbl/u_jy_scb_mdsc.sru","statictext"
"lsgldata.pbl/u_jy_scb_sjjy.sru","statictext"
"lsgldata.pbl/u_jy_scb_zly.sru","statictext"
"lsgldata.pbl/u_jy_ssb_cust_info.sru","statictext"
"lsgldata.pbl/u_jy_ssb_customer.sru","statictext"
"lsgldata.pbl/u_jy_ssb_getdata.sru","statictext"
"lsgldata.pbl/u_jy_ssb_jsl_qy.sru","statictext"
"lsgldata.pbl/u_jy_ssb_jsl_yxgs.sru","statictext"
"lsgldata.pbl/u_mm_cust_g3.sru","statictext"
"lsgldata.pbl/u_mm_fixedasset_query.sru","statictext"
"lsgldata.pbl/u_mm_fixedasset.sru","statictext"
"lsgldata.pbl/u_mm_g3no.sru","statictext"
"lsgldata.pbl/u_mm_mflog.sru","statictext"
"lsgldata.pbl/u_mm_txkmg_query.sru","statictext"
"lsgldata.pbl/u_mm_txkmg.sru","statictext"
"lsgldata.pbl/u_sl_jhgz_query.sru","statictext"
"lsgldata.pbl/u_sl_jhgz.sru","statictext"
"lsgldata.pbl/u_test.sru","statictext"
"lsgldata.pbl/u_wt_poschange_q.sru","statictext"
"lsgldata.pbl/u_wt_poschange.sru","statictext"
"lsgldata.pbl/w_customers_find_jy.srw","statictext"
"lsgldata.pbl/w_r_poschange.srw","statictext"
"new_deposit.pbl/u_asset_report.sru","statictext"
"new_deposit.pbl/u_deposit_confrim_ed2.sru","statictext"
"new_deposit.pbl/u_deposit_confrim_ed3.sru","statictext"
"new_deposit.pbl/u_deposit_confrim.sru","statictext"
"new_deposit.pbl/u_deposit_report_ed2.sru","statictext"
"new_deposit.pbl/u_deposit_report.sru","statictext"
"new_deposit.pbl/u_itsm_rep_maintenanceday_ex.sru","statictext"
"new_deposit.pbl/u_itsm_rep_maintenanceday_ex1.sru","statictext"
"new_deposit.pbl/u_mm_bom_search_ed1.sru","statictext"
"new_deposit.pbl/u_plan_befor_new.sru","statictext"
"new_deposit.pbl/u_plan_report.sru","statictext"
"new_deposit.pbl/u_tmm22_contract_month.sru","statictext"
"new_deposit.pbl/u_trans_in_ed1.sru","statictext"
"new_deposit.pbl/u_trans_in_ywhk_ed1.sru","statictext"
"new_deposit.pbl/w_trans_in_ywfk.srw","statictext"
"price.pbl/w_r_mm_label_change.srw","statictext"
"qc.pbl/u_qc_rep_cptj.sru","statictext"
"qc.pbl/u_qc_rep_result.sru","statictext"
"report.pbl/u_assets_error.sru","statictext"
"report.pbl/u_biz_account_rep.sru","statictext"
"report.pbl/u_custinfo_rep.sru","statictext"
"report.pbl/u_eid_tract.sru","statictext"
"report.pbl/u_item_stock_report.sru","statictext"
"report.pbl/u_item_stock.sru","statictext"
"report.pbl/u_mm_bom_change.sru","statictext"
"report.pbl/u_mm_bom_search.sru","statictext"
"report.pbl/u_mm_cust_modify.sru","statictext"
"report.pbl/u_mm_cust_useflg_modify.sru","statictext"
"report.pbl/u_mm_item_eidlist_modify.sru","statictext"
"report.pbl/u_mm_item_eidlist.sru","statictext"
"report.pbl/u_pc_history_d.sru","statictext"
"report.pbl/u_pc_history.sru","statictext"
"report.pbl/u_pos_lsgldate_rep.sru","statictext"
"report.pbl/u_sc_report_d.sru","statictext"
"report.pbl/u_sl_status.sru","statictext"
"report.pbl/u_unitpos_cust_rep.sru","statictext"
"report.pbl/u_wh_dayitemqty.sru","statictext"
"report.pbl/u_wh_error.sru","statictext"
"report.pbl/u_wh_historykc.sru","statictext"
"report.pbl/u_wh_itemtiv.sru","statictext"
"report.pbl/u_xs_openlist.sru","statictext"
"report.pbl/u_xs_openrep.sru","statictext"
"report.pbl/w_r_bom_add.srw","statictext"
"report.pbl/w_r_bom_cancel.srw","statictext"
"report.pbl/w_r_bom_change.srw","statictext"
"sale.pbl/u_ex_bill.sru","statictext"
"sale.pbl/u_ex_bq.sru","statictext"
"sale.pbl/u_ex_ck.sru","statictext"
"sale.pbl/u_ex_extra.sru","statictext"
"sale.pbl/u_ex_fx.sru","statictext"
"sale.pbl/u_ex_gb.sru","statictext"
"sale.pbl/u_ex_search.sru","statictext"
"sale.pbl/u_plan_befor.sru","statictext"
"sale.pbl/u_plan_imple.sru","statictext"
"sale.pbl/u_plancust_check.sru","statictext"
"sale.pbl/u_serve_cust.sru","statictext"
"sale.pbl/u_serve_imple.sru","statictext"
"sale.pbl/u_serve_plan.sru","statictext"
"sale.pbl/u_server_call.sru","statictext"
"sale.pbl/u_sl_bill.sru","statictext"
"sale.pbl/w_r_ex_bill.srw","statictext"
"trans.pbl/u_itsm_rep_sm_part.sru","statictext"
"trans.pbl/u_trans_in_allbill.sru","statictext"
"trans.pbl/u_trans_in_ywhk.sru","statictext"
"trans.pbl/u_trans_in.sru","statictext"
"wh_syc.pbl/w_wh_additem_prdpop_ol.srw","statictext"
"wh_syc.pbl/w_wh_additem_whin.srw","statictext"
"wh.pbl/u_wh_asset_c_a.sru","statictext"
"wh.pbl/u_wh_servicein_infy.sru","statictext"
"wh.pbl/w_wh_additem_prdpop_sc.srw","statictext"
"wh.pbl/w_wh_additem_prdpop.srw","statictext"
"wh.pbl/w_wh_scout_pop.srw","statictext"
"base_srv.pbl/nvo_filesrv_unicode.sru","structure"
"base_srv.pbl/nvo_filesrv_win32.sru","structure"
"dw2xls.pbl/n_cst_dw2excel.sru","structure"
"dw2xls.pbl/n_cst_sst.sru","structure"
"kq.pbl/nvo_prn.sru","structure"
"app_system.pbl/u_mc_user.sru","sys_role_user"
"app_system.pbl/w_r_mc_areauser.srw","sys_role_user"
"app_system.pbl/u_mc_user.sru","sys_user"
"app_system.pbl/w_r_mc_areauser.srw","sys_user"
"lsgldata.pbl/d_jy_lsgl_custclass_list.srd","T_C_COMPANY"
"lsgldata.pbl/d_jy_lsgl_customers_form.srd","t_c_company"
"lsgldata.pbl/d_jy_lsgl_customers_list_q.srd","t_c_company"
"lsgldata.pbl/d_jy_lsgl_customers_list.srd","t_c_company"
"lsgldata.pbl/u_jy_scb_mdsc.sru","T_C_COMPANY"
"new_deposit.pbl/d_contract_month_export.srd","t_contract_month"
"new_deposit.pbl/d_contract_month_pop_exp.srd","t_contract_month"
"new_deposit.pbl/d_contract_month_pop.srd","t_contract_month"
"new_deposit.pbl/d_contract_month_rp.srd","T_CONTRACT_MONTH"
"new_deposit.pbl/ds_contract_month_rp_exp.srd","T_CONTRACT_MONTH"
"new_deposit.pbl/u_tmm22_contract_month.sru","T_CONTRACT_MONTH"
"lsgldata.pbl/d_jy_scb_jsl_yxgs_rjmx.srd","t_d_check_company"
"lsgldata.pbl/d_jy_scb_jsl_yxgs.srd","t_d_check_company"
"lsgldata.pbl/d_jy_scb_mdjy_dl.srd","T_D_CHECK_COMPANY"
"lsgldata.pbl/d_jy_scb_mdjy_dldate.srd","T_D_CHECK_COMPANY"
"lsgldata.pbl/d_jy_scb_mdjy_item.srd","T_D_CHECK_COMPANY"
"lsgldata.pbl/d_jy_scb_mdjy_rjmx.srd","T_D_CHECK_COMPANY"
"lsgldata.pbl/d_jy_scb_mdjy.srd","T_D_CHECK_COMPANY"
"lsgldata.pbl/d_jy_scb_sjjy.srd","T_D_CHECK_COMPANY"
"lsgldata.pbl/d_jy_scb_zly.srd","T_D_CHECK_COMPANY"
"lsgldata.pbl/d_jy_ssb_jsl_qy.srd","t_d_check_company"
"lsgldata.pbl/d_jy_ssb_jsl_yxgs.srd","t_d_check_company"
"lsgldata.pbl/d_jy_scb_jsl_yxgs_rjmx.srd","T_D_CHECK_DAILYHIS"
"lsgldata.pbl/d_jy_scb_mdjy_dl.srd","T_D_CHECK_DAILYHIS"
"lsgldata.pbl/d_jy_scb_mdjy_dldate.srd","T_D_CHECK_DAILYHIS"
"lsgldata.pbl/d_jy_scb_mdjy_item.srd","T_D_CHECK_DAILYHIS"
"lsgldata.pbl/d_jy_scb_mdjy_rjmx.srd","T_D_CHECK_DAILYHIS"
"lsgldata.pbl/d_jy_scb_jsl_yxgs_rjmx.srd","T_D_CHECK_SALEDETAIL"
"lsgldata.pbl/d_jy_scb_mdjy_dl.srd","T_D_CHECK_SALEDETAIL"
"lsgldata.pbl/d_jy_scb_mdjy_dldate.srd","T_D_CHECK_SALEDETAIL"
"lsgldata.pbl/d_jy_scb_mdjy_item.srd","T_D_CHECK_SALEDETAIL"
"lsgldata.pbl/d_jy_scb_mdjy_rjmx.srd","T_D_CHECK_SALEDETAIL"
"lsgldata.pbl/d_jy_ssb_getdata.srd","T_D_CHECKQTY_LOGGER"
"lsgldata.pbl/u_jy_scb_jsl_yxgs_rjmx.sru","t_d_week"
"lsgldata.pbl/u_jy_scb_jsl_yxgs.sru","t_d_week"
"lsgldata.pbl/u_jy_ssb_jsl_qy.sru","t_d_week"
"lsgldata.pbl/u_jy_ssb_jsl_yxgs.sru","t_d_week"
"app_main.pbl/u_startpage_bak.sru","t_plan_report_arg"
"app_main.pbl/u_startpage_inv.sru","t_plan_report_arg"
"new_deposit.pbl/d_plan_status_c_ed1.srd","t_plan_status_ed1"
"new_deposit.pbl/u_plan_report.sru","T_PLAN_STATUS_RP"
"new_deposit.pbl/d_plan_rp_summary_all.srd","t_plan_status_rp_all"
"base_cust.pbl/w_customers_editdata.srw","tab"
"base_cust.pbl/w_customers_history.srw","tab"
"base_cust.pbl/w_customers_newdata.srw","tab"
"base_cust.pbl/w_r_mm_editbom.srw","tab"
"base_cust.pbl/w_r_mm_editcommmode.srw","tab"
"base_cust.pbl/w_r_mm_edititem.srw","tab"
"base_cust.pbl/w_r_mm_newbom.srw","tab"
"base_cust.pbl/w_r_mm_newcommmode.srw","tab"
"base_cust.pbl/w_r_mm_newitem.srw","tab"
"base_cust.pbl/w_supplier_editdata.srw","tab"
"base_cust.pbl/w_supplier_newdata.srw","tab"
"base_objects.pbl/u_tab.sru","tab"
"base_srv.pbl/w_r_editdata.srw","tab"
"base_srv.pbl/w_r_newdata.srw","tab"
"itsm.pbl/u_itsm_open.sru","tab"
"itsm.pbl/u_itsm_rcwh_h.sru","tab"
"itsm.pbl/u_itsm_rcwh_ve.sru","tab"
"itsm.pbl/u_itsm_renovate.sru","tab"
"itsm.pbl/w_r_itsm_accessup.srw","tab"
"itsm.pbl/w_r_itsm_accessup4pos.srw","tab"
"itsm.pbl/w_r_itsm_archive.srw","tab"
"itsm.pbl/w_r_itsm_d2d_cdjl.srw","tab"
"itsm.pbl/w_r_itsm_d2d.srw","tab"
"itsm.pbl/w_r_itsm_dispatch.srw","tab"
"itsm.pbl/w_r_itsm_equ_open.srw","tab"
"itsm.pbl/w_r_itsm_fetion.srw","tab"
"itsm.pbl/w_r_itsm_nocl_track.srw","tab"
"itsm.pbl/w_r_itsm_pay.srw","tab"
